timestamp,open
2011-04-21,1.17503007
2011-04-22,1.20889653
2011-04-23,1.33104621
2011-04-24,1.45109771
2011-04-25,1.63315718
2011-04-26,1.56645258
2011-04-27,1.76608635
2011-04-28,1.80656316
2011-04-29,2.1483243
2011-04-30,2.83356696
2011-05-01,3.44400786
2011-05-02,3.6014
2011-05-03,3.57914073
2011-05-04,3.43358837
2011-05-05,3.50772212
2011-05-06,3.42978791
2011-05-07,3.52818719
2011-05-08,3.63511409
2011-05-09,3.81669282
2011-05-10,3.81913639
2011-05-11,5.30573076
2011-05-12,5.47509072
2011-05-13,6.23240468
2011-05-14,6.66578319
2011-05-15,7.67898375
2011-05-16,8.28965987
2011-05-17,8.34664659
2011-05-18,8.22491524
2011-05-19,7.30695279
2011-05-20,7.57683609
2011-05-21,5.71974742
2011-05-22,6.83460828
2011-05-23,6.66399593
2011-05-24,7.09763158
2011-05-25,7.40153959
2011-05-26,7.72422581
2011-05-27,8.11823384
2011-05-28,9.13892587
2011-05-29,8.36819617
2011-05-30,8.5699695
2011-05-31,8.6829238
2011-06-01,8.77558159
2011-06-02,9.533
2011-06-03,10.09946788
2011-06-04,13.08102038
2011-06-05,18.40433397
2011-06-06,17.50673502
2011-06-07,18.93026088
2011-06-08,21.13505534
2011-06-09,25.36202221
2011-06-10,30.05878445
2011-06-11,26.35461508
2011-06-12,28.65654635
2011-06-13,26.47853496
2011-06-14,20.96406209
2011-06-15,22.93408304
2011-06-16,20.64287698
2011-06-17,19.71683446
2011-06-18,16.8545127
2011-06-19,18.43605531
2011-06-20,17.56385393
2011-06-21,18.21207322
2011-06-22,17.06723291
2011-06-23,15.58653731
2011-06-24,15.48343808
2011-06-25,17.05493511
2011-06-26,17.13772614
2011-06-27,17.1871092
2011-06-28,17.51040672
2011-06-29,17.16522231
2011-06-30,16.89713299
2011-07-01,16.13980162
2011-07-02,17.17
2011-07-03,16.51853297
2011-07-04,15.72758153
2011-07-05,14.05093583
2011-07-06,14.25931844
2011-07-07,15.23191168
2011-07-08,14.81267971
2011-07-09,15.4250133
2011-07-10,15.02849536
2011-07-11,15.153064
2011-07-12,14.84693882
2011-07-13,14.1312381
2011-07-14,14.12281612
2011-07-15,14.08834829
2011-07-16,14.03616685
2011-07-17,13.86845904
2011-07-18,13.92923436
2011-07-19,13.62549498
2011-07-20,13.8630762
2011-07-21,13.76286198
2011-07-22,13.8488476
2011-07-23,13.89213455
2011-07-24,13.7929934
2011-07-25,13.92678203
2011-07-26,14.10890707
2011-07-27,14.49818448
2011-07-28,13.95170335
2011-07-29,13.50026079
2011-07-30,13.79424368
2011-07-31,13.62899667
2011-08-01,13.43167487
2011-08-02,13.31
2011-08-03,12.83220976
2011-08-04,12.17711547
2011-08-05,12.32563945
2011-08-06,11.03996983
2011-08-07,7.50879091
2011-08-08,8.78619657
2011-08-09,8.49011886
2011-08-10,9.77741153
2011-08-11,10.12057185
2011-08-12,10.30246403
2011-08-13,9.85110013
2011-08-14,10.01572145
2011-08-15,10.34628916
2011-08-16,11.18246422
2011-08-17,11.53320233
2011-08-18,11.27299114
2011-08-19,11.33857341
2011-08-20,11.70022188
2011-08-21,11.47885295
2011-08-22,11.4239971
2011-08-23,11.23728678
2011-08-24,11.47431705
2011-08-25,11.32941003
2011-08-26,11.20406092
2011-08-27,8.88387158
2011-08-28,9.30084387
2011-08-29,9.15261711
2011-08-30,9.45018704
2011-08-31,9.37596679
2011-09-01,9.04501088
2011-09-02,8.4327
2011-09-03,8.50675586
2011-09-04,8.50472743
2011-09-05,8.36284254
2011-09-06,7.96668138
2011-09-07,8.20339209
2011-09-08,7.54509838
2011-09-09,6.71018373
2011-09-10,7.14874193
2011-09-11,4.82607803
2011-09-12,6.27853708
2011-09-13,6.62584687
2011-09-14,5.95676473
2011-09-15,5.9266074
2011-09-16,5.1834211
2011-09-17,4.84360455
2011-09-18,5.07406728
2011-09-19,5.09011039
2011-09-20,5.28873551
2011-09-21,6.09621461
2011-09-22,5.91505739
2011-09-23,5.72546009
2011-09-24,5.6919291
2011-09-25,5.69036641
2011-09-26,5.41350616
2011-09-27,5.14351989
2011-09-28,5.15892782
2011-09-29,5.07826107
2011-09-30,4.90148141
2011-10-01,5.09663182
2011-10-02,5.2721
2011-10-03,5.18367179
2011-10-04,5.0634274
2011-10-05,5.05790421
2011-10-06,4.94343992
2011-10-07,4.77461522
2011-10-08,4.34713193
2011-10-09,4.07142208
2011-10-10,4.52749068
2011-10-11,4.16531928
2011-10-12,4.19045557
2011-10-13,4.15188813
2011-10-14,4.05829383
2011-10-15,4.14541464
2011-10-16,3.86427514
2011-10-17,3.59044162
2011-10-18,2.78230124
2011-10-19,3.42669227
2011-10-20,2.39854317
2011-10-21,2.36199244
2011-10-22,2.555228
2011-10-23,3.0099064
2011-10-24,3.17626731
2011-10-25,3.26596142
2011-10-26,3.07883941
2011-10-27,2.86331653
2011-10-28,3.02217686
2011-10-29,3.15010121
2011-10-30,3.41041361
2011-10-31,3.62200013
2011-11-01,3.32319125
2011-11-02,3.2465
2011-11-03,3.36236864
2011-11-04,3.32968561
2011-11-05,3.15048308
2011-11-06,3.16005332
2011-11-07,2.97102251
2011-11-08,3.01646983
2011-11-09,3.04605956
2011-11-10,3.03333682
2011-11-11,2.87866192
2011-11-12,3.05342891
2011-11-13,3.02275524
2011-11-14,3.08118786
2011-11-15,2.51920483
2011-11-16,2.76189701
2011-11-17,2.6597066
2011-11-18,2.25443307
2011-11-19,2.0528665
2011-11-20,2.32447425
2011-11-21,2.30681443
2011-11-22,2.35439103
2011-11-23,2.32638949
2011-11-24,2.34460206
2011-11-25,2.40400393
2011-11-26,2.50554266
2011-11-27,2.52849877
2011-11-28,2.48932774
2011-11-29,2.52508923
2011-11-30,2.68364782
2011-12-01,2.96967734
2011-12-02,3.0527
2011-12-03,3.124731
2011-12-04,2.96377113
2011-12-05,2.90434878
2011-12-06,2.94745311
2011-12-07,2.96458832
2011-12-08,3.00321591
2011-12-09,3.07503158
2011-12-10,3.08623049
2011-12-11,3.05142735
2011-12-12,3.23943809
2011-12-13,3.28709933
2011-12-14,3.26914225
2011-12-15,3.21151236
2011-12-16,3.24503792
2011-12-17,3.21281985
2011-12-18,3.21244558
2011-12-19,3.21737988
2011-12-20,3.48726247
2011-12-21,3.91429352
2011-12-22,4.1772704
2011-12-23,4.05806214
2011-12-24,3.98509466
2011-12-25,3.9532774
2011-12-26,4.10132225
2011-12-27,4.27891018
2011-12-28,4.14726987
2011-12-29,4.18252014
2011-12-30,4.17119927
2011-12-31,4.32073042
2012-01-01,4.61211781
2012-01-02,5.132
2012-01-03,5.21773083
2012-01-04,4.9133038
2012-01-05,5.56115956
2012-01-06,6.66976928
2012-01-07,6.60802244
2012-01-08,7.13457867
2012-01-09,7.061768
2012-01-10,6.61694701
2012-01-11,7.03833866
2012-01-12,6.90899323
2012-01-13,7.01824789
2012-01-14,6.4321649
2012-01-15,6.81226383
2012-01-16,6.8331676
2012-01-17,6.86748509
2012-01-18,6.45033848
2012-01-19,6.73522728
2012-01-20,6.69122394
2012-01-21,6.39846925
2012-01-22,6.22373509
2012-01-23,6.52796234
2012-01-24,6.37509623
2012-01-25,6.37146132
2012-01-26,6.43217209
2012-01-27,5.85363784
2012-01-28,5.63396302
2012-01-29,5.65074174
2012-01-30,5.39462524
2012-01-31,5.56810465
2012-02-01,5.56133991
2012-02-02,5.7671
2012-02-03,6.09391446
2012-02-04,6.04627382
2012-02-05,5.96907628
2012-02-06,5.86724337
2012-02-07,5.7423266
2012-02-08,5.76714072
2012-02-09,5.7430992
2012-02-10,5.84125751
2012-02-11,5.87451818
2012-02-12,5.60710597
2012-02-13,5.79104575
2012-02-14,5.50193855
2012-02-15,4.57753793
2012-02-16,5.18436649
2012-02-17,4.62648753
2012-02-18,4.41800678
2012-02-19,4.47758147
2012-02-20,4.41179695
2012-02-21,4.37256564
2012-02-22,4.33218021
2012-02-23,4.44624249
2012-02-24,4.6697145
2012-02-25,4.99314872
2012-02-26,5.08531455
2012-02-27,5.02029645
2012-02-28,5.0139021
2012-02-29,5.04551736
2012-03-01,4.96450481
2012-03-02,4.9263
2012-03-03,4.7986948
2012-03-04,4.89278012
2012-03-05,4.83939697
2012-03-06,4.94256904
2012-03-07,5.00073945
2012-03-08,5.02265285
2012-03-09,4.96482643
2012-03-10,4.87777156
2012-03-11,4.86420766
2012-03-12,4.91696734
2012-03-13,4.91698404
2012-03-14,5.2544392
2012-03-15,5.38137074
2012-03-16,5.35414202
2012-03-17,5.3463786
2012-03-18,5.33656916
2012-03-19,5.36195846
2012-03-20,4.92404121
2012-03-21,5.09808173
2012-03-22,4.87752501
2012-03-23,4.84803295
2012-03-24,4.73682443
2012-03-25,4.77313085
2012-03-26,4.71632358
2012-03-27,4.68082521
2012-03-28,4.80357994
2012-03-29,4.77686776
2012-03-30,4.8364788
2012-03-31,4.85525215
2012-04-01,4.88638672
2012-04-02,4.9145
2012-04-03,4.9726655
2012-04-04,5.00205184
2012-04-05,4.93055358
2012-04-06,4.92931047
2012-04-07,4.94472394
2012-04-08,4.88070972
2012-04-09,4.89392243
2012-04-10,4.85462023
2012-04-11,4.8215346
2012-04-12,4.90472675
2012-04-13,4.91648397
2012-04-14,4.96745521
2012-04-15,4.95941568
2012-04-16,5.02584807
2012-04-17,4.94838567
2012-04-18,4.9951584
2012-04-19,5.11505695
2012-04-20,5.17594587
2012-04-21,5.31248974
2012-04-22,5.27766927
2012-04-23,5.25841168
2012-04-24,5.15519805
2012-04-25,5.11352911
2012-04-26,5.13570682
2012-04-27,5.12464179
2012-04-28,5.16120908
2012-04-29,5.00728136
2012-04-30,4.91670184
2012-05-01,5.00571075
2012-05-02,4.9967
2012-05-03,5.0570425
2012-05-04,5.13937057
2012-05-05,5.10435295
2012-05-06,5.11322171
2012-05-07,5.08458996
2012-05-08,5.07746405
2012-05-09,5.09147247
2012-05-10,5.06546562
2012-05-11,4.96721602
2012-05-12,5.02646265
2012-05-13,5.01982252
2012-05-14,4.95107574
2012-05-15,5.00885847
2012-05-16,5.03736854
2012-05-17,5.08597514
2012-05-18,5.10443058
2012-05-19,5.1404474
2012-05-20,5.10062135
2012-05-21,5.11798234
2012-05-22,5.14796075
2012-05-23,5.0981856
2012-05-24,5.13738347
2012-05-25,5.12764529
2012-05-26,5.14545172
2012-05-27,5.10560636
2012-05-28,5.14407551
2012-05-29,5.11508307
2012-05-30,5.15876234
2012-05-31,5.15696382
2012-06-01,5.18074847
2012-06-02,5.2357
2012-06-03,5.25186186
2012-06-04,5.19864462
2012-06-05,5.25522581
2012-06-06,5.33376676
2012-06-07,5.45559531
2012-06-08,5.52986329
2012-06-09,5.64609116
2012-06-10,5.60098284
2012-06-11,5.47042042
2012-06-12,5.59508853
2012-06-13,5.69087246
2012-06-14,5.86223118
2012-06-15,5.94817268
2012-06-16,6.19787037
2012-06-17,6.32294847
2012-06-18,6.40344666
2012-06-19,6.49090894
2012-06-20,6.49361177
2012-06-21,6.59896783
2012-06-22,6.68847997
2012-06-23,6.68539484
2012-06-24,6.51186054
2012-06-25,6.59011085
2012-06-26,6.42975197
2012-06-27,6.43086354
2012-06-28,6.50480666
2012-06-29,6.60220449
2012-06-30,6.66230353
2012-07-01,6.68058295
2012-07-02,6.688
2012-07-03,6.74542891
2012-07-04,6.68867828
2012-07-05,6.56396312
2012-07-06,6.63639586
2012-07-07,6.74952587
2012-07-08,6.7502583
2012-07-09,6.80057546
2012-07-10,6.92528947
2012-07-11,7.06590386
2012-07-12,7.23913824
2012-07-13,7.59193484
2012-07-14,7.52054755
2012-07-15,7.64243842
2012-07-16,7.65643875
2012-07-17,7.97876906
2012-07-18,8.80079839
2012-07-19,9.17809969
2012-07-20,9.02418727
2012-07-21,8.5379089
2012-07-22,9.21281573
2012-07-23,8.54526725
2012-07-24,8.51950151
2012-07-25,8.69009831
2012-07-26,8.8645932
2012-07-27,8.83768394
2012-07-28,8.91799972
2012-07-29,8.93200209
2012-07-30,8.72823901
2012-07-31,9.04745137
2012-08-01,9.33992756
2012-08-02,9.5185
2012-08-03,10.3952392
2012-08-04,10.67997195
2012-08-05,11.04903093
2012-08-06,11.14427267
2012-08-07,11.1687523
2012-08-08,11.22152377
2012-08-09,11.05291918
2012-08-10,11.07000549
2012-08-11,11.57257559
2012-08-12,11.52689281
2012-08-13,11.63786429
2012-08-14,11.92522642
2012-08-15,12.09635346
2012-08-16,12.69182432
2012-08-17,13.45420787
2012-08-18,12.36178517
2012-08-19,12.85986334
2012-08-20,10.65922105
2012-08-21,10.58162889
2012-08-22,10.42598528
2012-08-23,10.23701391
2012-08-24,10.20552026
2012-08-25,10.4501758
2012-08-26,10.30072572
2012-08-27,10.646426
2012-08-28,10.99237785
2012-08-29,11.97580234
2012-08-30,11.18565658
2012-08-31,10.88873258
2012-09-01,10.76285932
2012-09-02,10.34
2012-09-03,10.30697522
2012-09-04,10.44719462
2012-09-05,10.45822284
2012-09-06,10.78467696
2012-09-07,10.94968526
2012-09-08,11.14254072
2012-09-09,11.1238899
2012-09-10,11.14808519
2012-09-11,11.13911578
2012-09-12,11.16510808
2012-09-13,11.32085776
2012-09-14,11.4385674
2012-09-15,11.58642945
2012-09-16,11.75455666
2012-09-17,11.85107184
2012-09-18,11.94777961
2012-09-19,12.14999102
2012-09-20,12.47507906
2012-09-21,12.42090736
2012-09-22,12.47430637
2012-09-23,12.42604728
2012-09-24,12.26777932
2012-09-25,12.26093285
2012-09-26,12.25546331
2012-09-27,12.28952655
2012-09-28,12.31198978
2012-09-29,12.41277311
2012-09-30,12.42845024
2012-10-01,12.49009813
2012-10-02,12.44
2012-10-03,12.77905409
2012-10-04,12.89586027
2012-10-05,12.87631221
2012-10-06,12.96938651
2012-10-07,12.68644159
2012-10-08,12.20480192
2012-10-09,11.89248142
2012-10-10,11.94813674
2012-10-11,12.1620513
2012-10-12,12.05523593
2012-10-13,12.02819478
2012-10-14,12.01998003
2012-10-15,11.90024031
2012-10-16,11.86789624
2012-10-17,11.90423437
2012-10-18,11.8528126
2012-10-19,11.9460141
2012-10-20,11.87244209
2012-10-21,11.88313034
2012-10-22,11.74277608
2012-10-23,11.72759691
2012-10-24,11.68933234
2012-10-25,11.78185841
2012-10-26,11.31176838
2012-10-27,10.31530871
2012-10-28,10.68074255
2012-10-29,10.69638249
2012-10-30,10.63109591
2012-10-31,10.92241781
2012-11-01,11.10315599
2012-11-02,10.95
2012-11-03,11.01007211
2012-11-04,11.00521398
2012-11-05,10.63151125
2012-11-06,10.77178712
2012-11-07,10.93262445
2012-11-08,10.95522866
2012-11-09,10.98238011
2012-11-10,10.97113392
2012-11-11,10.89232104
2012-11-12,10.92075678
2012-11-13,10.99609848
2012-11-14,11.16726761
2012-11-15,10.96619961
2012-11-16,11.14009515
2012-11-17,11.72587835
2012-11-18,11.79089675
2012-11-19,11.75029119
2012-11-20,11.81137081
2012-11-21,11.7318633
2012-11-22,11.78937719
2012-11-23,11.92553135
2012-11-24,12.355422
2012-11-25,12.42233424
2012-11-26,12.45505987
2012-11-27,12.39032583
2012-11-28,12.53132403
2012-11-29,12.40632056
2012-11-30,12.46174322
2012-12-01,12.60321774
2012-12-02,12.6
2012-12-03,12.53689563
2012-12-04,12.6770481
2012-12-05,13.17981352
2012-12-06,13.34739734
2012-12-07,13.44298117
2012-12-08,13.51167562
2012-12-09,13.52387578
2012-12-10,13.45776776
2012-12-11,13.48827513
2012-12-12,13.57595532
2012-12-13,13.67600467
2012-12-14,13.78847733
2012-12-15,13.7690417
2012-12-16,13.6097569
2012-12-17,13.62111277
2012-12-18,13.37634561
2012-12-19,13.37234159
2012-12-20,13.469629
2012-12-21,13.52422236
2012-12-22,13.51293895
2012-12-23,13.65280902
2012-12-24,13.31775733
2012-12-25,13.44967673
2012-12-26,13.4479929
2012-12-27,13.4781539
2012-12-28,13.4201676
2012-12-29,13.48735272
2012-12-30,13.51949475
2012-12-31,13.48373286
2013-01-01,13.55402337
2013-01-02,13.5
2013-01-03,13.47577912
2013-01-04,13.40029122
2013-01-05,13.49578597
2013-01-06,13.44000471
2013-01-07,13.53211054
2013-01-08,13.52709152
2013-01-09,13.61213029
2013-01-10,13.77092647
2013-01-11,14.04565891
2013-01-12,14.15114035
2013-01-13,14.27536731
2013-01-14,14.30430904
2013-01-15,14.31729599
2013-01-16,14.29807177
2013-01-17,14.54266573
2013-01-18,15.44575287
2013-01-19,15.52211948
2013-01-20,15.65531945
2013-01-21,15.8082388
2013-01-22,16.29381533
2013-01-23,17.16165571
2013-01-24,17.60092839
2013-01-25,17.08135627
2013-01-26,18.55973701
2013-01-27,18.4815877
2013-01-28,17.74651455
2013-01-29,18.55448493
2013-01-30,19.47149742
2013-01-31,19.77810125
2013-02-01,20.26148547
2013-02-02,20.52
2013-02-03,19.63720043
2013-02-04,20.7214864
2013-02-05,20.64699436
2013-02-06,20.74654051
2013-02-07,20.96664243
2013-02-08,21.70826787
2013-02-09,22.32985654
2013-02-10,23.61708729
2013-02-11,23.90015881
2013-02-12,24.54491244
2013-02-13,25.1316521
2013-02-14,25.07835651
2013-02-15,25.91093475
2013-02-16,27.10131004
2013-02-17,27.2840741
2013-02-18,27.25465632
2013-02-19,27.0188945
2013-02-20,27.50423436
2013-02-21,29.65810607
2013-02-22,29.82337523
2013-02-23,30.21213508
2013-02-24,30.26416447
2013-02-25,29.80775701
2013-02-26,30.37230069
2013-02-27,30.58781213
2013-02-28,30.91942017
2013-03-01,32.04618139
2013-03-02,34.07
2013-03-03,34.31301423
2013-03-04,34.33226197
2013-03-05,34.27958051
2013-03-06,38.11996321
2013-03-07,40.96149436
2013-03-08,42.02206786
2013-03-09,44.0691934
2013-03-10,46.21466426
2013-03-11,46.27252893
2013-03-12,47.80631348
2013-03-13,46.5055121
2013-03-14,45.75259783
2013-03-15,47.07619647
2013-03-16,46.83408637
2013-03-17,47.09362255
2013-03-18,47.74176036
2013-03-19,51.11806964
2013-03-20,52.53731073
2013-03-21,63.09676946
2013-03-22,66.57375509
2013-03-23,69.80890912
2013-03-24,69.32250719
2013-03-25,70.71044003
2013-03-26,73.19709763
2013-03-27,75.71086481
2013-03-28,83.33486961
2013-03-29,86.39457912
2013-03-30,88.02659634
2013-03-31,91.94565984
2013-04-01,92.47043987
2013-04-02,99.57
2013-04-03,105.7245527
2013-04-04,121.5672272
2013-04-05,131.1728338
2013-04-06,139.7119472
2013-04-07,142.5567179
2013-04-08,153.7832593
2013-04-09,182.5782002
2013-04-10,190.0104272
2013-04-11,227.9792102
2013-04-12,150.8538072
2013-04-13,117.571267
2013-04-14,114.8616173
2013-04-15,93.27147652
2013-04-16,99.46441202
2013-04-17,68.19239826
2013-04-18,70.56431012
2013-04-19,104.0109389
2013-04-20,115.711455
2013-04-21,123.0363639
2013-04-22,124.2677361
2013-04-23,123.5147565
2013-04-24,127.7271245
2013-04-25,148.8223615
2013-04-26,163.9858003
2013-04-27,139.413668
2013-04-28,136.6894549
2013-04-29,134.4440002
2013-04-30,144
2013-05-01,139
2013-05-02,116.38
2013-05-03,106.25
2013-05-04,98.09999847
2013-05-05,112.9000015
2013-05-06,115.9800034
2013-05-07,112.25
2013-05-08,109.5999985
2013-05-09,113.1999969
2013-05-10,112.7990036
2013-05-11,117.6999969
2013-05-12,115.6399994
2013-05-13,114.8199997
2013-05-14,117.9800034
2013-05-15,111.4000015
2013-05-16,114.2200012
2013-05-17,118.2099991
2013-05-18,123.5
2013-05-19,123.2109985
2013-05-20,122.5
2013-05-21,122.0199966
2013-05-22,122.8899994
2013-05-23,123.8000031
2013-05-24,126.3000031
2013-05-25,133.1000061
2013-05-26,131.9859924
2013-05-27,133.5
2013-05-28,129.7700043
2013-05-29,129
2013-05-30,132.25
2013-05-31,128.798996
2013-06-01,128.8150024
2013-06-02,129.3
2013-06-03,122.5
2013-06-04,120.7369995
2013-06-05,121.4000015
2013-06-06,121.9000015
2013-06-07,118.9700012
2013-06-08,111
2013-06-09,107.8919983
2013-06-10,100.4369965
2013-06-11,106.3499985
2013-06-12,109
2013-06-13,108.776001
2013-06-14,103.9489975
2013-06-15,100
2013-06-16,99.80000305
2013-06-17,99.90000153
2013-06-18,101.9499969
2013-06-19,107.0500031
2013-06-20,108.2509995
2013-06-21,111.2900009
2013-06-22,109.5
2013-06-23,108.1999969
2013-06-24,107.9000015
2013-06-25,102.0899963
2013-06-26,103.3290024
2013-06-27,104
2013-06-28,101.7369995
2013-06-29,94.66000366
2013-06-30,94.99900055
2013-07-01,97.51000214
